id,word_cz,polarity
79273,kolosu,-1
79274,kolotoče,1
79275,kolotoči,1
79283,komanda,-1
79286,komárů,-1
79287,komáry,-1
79289,kómatu,-1
79295,kombinovaná,1
79296,kombinované,1
79297,kombinovanou,1
79298,kombinuje,1
79299,kombinují,1
79300,komedií,1
79313,komerčního,1
79314,komerčních,1
79315,komerčním,1
79317,komfortem,1
79318,komfortu,1
79319,komická,1
79320,komické,1
79321,komických,1
79351,kompaktních,1
79352,kompasu,1
79353,kompenzaci,1
79356,kompletním,1
79358,komplexnější,1
79359,komplexního,1
79360,komplexních,1
79361,komplexním,1
79362,komplexnosti,1
79365,komplice,-1
79366,komplikacemi,-1
79367,komplikací,-1
79368,komplikacím,-1
79370,komplikovanější,-1
79371,komplikovanou,-1
79372,komplikovaných,-1
79373,komplikuje,-1
79374,komplikují,-1
79378,kompozic,1
79379,kompozici,1
79380,kompromisem,1
79382,kompromisy,1
79395,komunismem,-1
79396,komunismu,-1
79398,komunisti,-1
79399,Komunistická,-1
79400,Komunistické,-1
79401,komunistického,-1
79402,komunistickém,-1
79403,komunistickému,-1
79404,komunistickou,-1
79405,komunistických,-1
79406,komunistickým,-1
79407,komunistickými,-1
79408,komunističtí,-1
79409,komunistou,-1
79410,komunistů,-1
79411,komunistům,-1
79412,komunisty,-1
79421,komůrky,1
79423,koňaku,1
79441,koncepcí,1
79442,konceptem,1
79444,koncepty,1
79447,koncertě,1
79448,koncertech,1
79449,koncertem,1
79450,koncertního,1
79451,koncertních,1
79452,koncertním,1
79453,koncertů,1
79454,Koncerty,1
79488,Koně,1
79489,konečky,1
79493,konečníku,-1
79516,koníčka,1
79517,koníčkem,1
79518,koníčku,1
79519,koníčky,1
79521,koníka,1
79529,konkurenceschopnosti,1
79530,konkurencí,1
79531,konkurenčního,1
79532,konkurenčních,1
79534,konkurenta,-1
79536,konkurenti,-1
79547,konsensu,1
79548,konsenzu,1
79554,konsolidaci,1
79565,konstelaci,1
79594,kontinuitu,1
79595,kontinuity,1
79598,kontrarozvědky,-1
79603,kontrol,-1
79604,kontrolách,-1
79605,kontrole,-1
79606,kontrolního,-1
79607,kontrolních,-1
79608,kontrolním,-1
79609,kontroloři,-1
79610,kontrolou,-1
79611,kontroloval,-1
79612,kontrolovala,-1
79613,kontrolovali,-1
79614,kontrolované,-1
79615,kontrolovaných,-1
79616,kontrolu,-1
79617,kontroluje,-1
79618,kontrolují,-1
79619,Kontroly,-1
79620,kontroval,-1
79621,kontroverzního,-1
79624,konvencí,1
79625,konvenčních,1
79627,konverzaci,1
79638,konzervatoře,1
79639,konzervatoři,1
79650,konzumu,-1
79651,konzumuje,1
79652,konzumují,1
79662,kopanou,1
79678,kopřiv,-1
79680,kopřivy,-1
79683,kopyt,-1
79684,kopyta,-1
79685,kopyty,-1
79686,korálků,1
79699,koresponduje,1
79717,korupcí,-1
79719,koryt,-1
79720,koryta,-1
79721,korytě,-1
79724,kořalky,-1
79735,kořínků,1
79736,kořínky,1
79737,kořistí,1
79738,kosmetické,1
79739,kosmetických,1
79776,kostnaté,-1
79788,košíkem,1
79795,koťata,1
79803,kotlíku,1
79817,koučů,1
79827,koulí,-1
79832,koupele,1
79833,koupelen,1
79834,koupeli,1
79851,kouřením,-1
79852,kouří,-1
79854,kouřili,-1
79855,kouřilo,-1
79857,kousal,-1
79858,kousala,-1
79861,kousků,1
79876,kouzelná,1
79877,kouzelného,1
79880,kouzelnou,1
79881,kouzelných,1
79882,kouzelným,1
79900,koz,-1
79902,kozlíku,1
79903,kozu,-1
79904,kozy,1
79912,kožešin,1
79913,kožešinou,1
79914,kožešiny,1
79915,kožichu,1
79916,kožních,-1
79921,krabičce,1
79922,krabiček,1
79923,krabičku,1
79924,krabičky,1
79926,kráceny,-1
79932,krade,-1
79933,kradené,-1
79934,krádeže,-1
79935,krádeží,-1
79936,krádežím,-1
79937,kradl,-1
79938,kradla,-1
79939,kradli,-1
79940,kradou,-1
79941,krachem,-1
79942,krachu,-1
79958,krajinou,1
79959,krajinu,1
79960,krajiny,1
79961,krajkové,1
79962,krajky,1
79964,krajních,-1
79965,krajním,-1
79966,krajnosti,-1
79988,kraloval,1
79992,královně,1
79993,královnou,1
79994,královnu,1
79995,královny,1
79996,Královská,1
79997,Královské,1
79998,Královského,1
80000,královskému,1
80001,královskou,1
80002,královských,1
80003,královským,1
80004,královstvím,1
80006,králů,1
80007,kraluje,1
80009,krámem,1
80010,krámků,1
80011,krámky,1
80012,krámů,-1
80014,krásku,1
80015,krásky,1
80016,Kraslicích,1
80018,krásného,1
80019,krásnej,1
80020,krásnější,1
80021,krásném,1
80022,krásní,1
80024,krásných,1
80025,krásným,1
80026,krásnými,1
80027,krásou,1
80028,krásu,1
80033,kratičké,1
80057,krávu,-1
80058,krávy,-1
80059,krbem,1
80062,krbu,1
80064,krčí,-1
80065,krčil,-1
80066,krčila,-1
80067,krčili,-1
80068,kreativitu,1
80069,kreativity,1
80075,krematoria,-1
80078,krémové,1
80081,kresbami,1
80082,kresbě,1
80083,kresbou,1
80084,kresbu,1
80085,kresby,1
80086,kreseb,1
80088,kreslených,1
80089,kreslí,1
80090,kreslil,1
80096,kriminále,-1
80103,kriminalitou,-1
80104,kriminalitu,-1
80105,kriminality,-1
80106,kriminálky,-1
80107,kriminálního,-1
80108,kriminálních,-1
80109,kriminálu,-1
80121,kritice,-1
80122,Kritici,-1
80124,kritické,-1
80125,kritického,-1
80127,kritickou,-1
80128,kritických,-1
80129,kritickým,-1
80131,kritikou,-1
80132,kritikové,-1
80133,kritiků,-1
80136,kritizoval,-1
80137,kritizovala,-1
80138,kritizovali,-1
80139,kritizován,-1
80140,kritizuje,-1
80141,kritizují,-1
80145,krizových,-1
80160,kroje,1
80161,kroji,1
80162,krojích,1
80190,krůčky,1
80203,krůpěje,-1
80205,Krušných,-1
80206,krutého,-1
80207,krutostí,-1
80208,krutou,-1
80209,krutých,-1
80210,krutým,-1
80212,krvácel,-1
80213,krvácela,-1
80214,krvácí,-1
80216,krvavého,-1
80217,krvavou,-1
80218,krvavých,-1
80219,krvavým,-1
80232,krys,-1
80233,krystalky,1
80234,krystalů,1
80235,krystaly,1
80236,krysu,-1
80247,křečí,-1
80248,křečích,-1
80249,křehká,1
80250,křehké,1
80251,křehkého,1
80252,křehkou,1
80253,křehkých,1
80279,křičel,-1
80280,křičela,-1
80281,křičeli,-1
80282,křičí,-1
80292,křikl,-1
80293,křikla,-1
80294,křiku,-1
80295,křišťálovou,1
80296,křišťálu,1
80298,křivd,-1
80301,křivek,1
80319,křížovou,-1
80328,křtu,1
80329,kšefty,-1
80368,kufrů,1
80370,kufříkem,1
80371,kufříku,1
80379,kuchyňce,-1
80382,kuchyňky,-1
80389,kuklu,-1
80390,kukly,-1
80405,kuličku,1
80406,kuličky,1
80407,kulinářské,1
80410,kulisou,1
80411,kulisu,1
80412,kulisy,1
80413,kulkou,-1
80415,kulky,-1
80419,kulometů,-1
80420,kulomety,-1
80427,kultovního,1
80430,kulturách,1
80431,kulturami,1
80432,Kulturního,1
80433,kulturních,1
80434,Kulturním,1
80435,kulturními,1
80436,kulturnímu,1
80438,kulturu,1
80440,kultuře,1
80470,kuriozit,1
80472,kůrovce,-1
80473,kůrovci,-1
80481,kurvy,-1
80487,kuřáci,-1
80488,kuřáků,-1
80489,kuřáky,-1
80512,kvalifikovaného,1
80513,kvalifikovaní,1
80514,kvalifikovanou,1
80515,kvalifikovaných,1
80516,kvalit,1
80517,kvalitách,1
80518,kvalitativních,1
80519,kvalitě,1
80521,kvalitního,1
80522,kvalitních,1
80523,kvalitním,1
80524,kvalitními,1
80525,kvalitou,1
80536,Kvete,1
80537,květech,1
80538,květem,1
80556,kvetou,1
80557,kvetoucích,1
80558,květů,1
80559,kvítky,1
80563,kýče,-1
80564,kyčle,-1
80574,kysané,1
80577,kyselinou,-1
80578,kyselinu,-1
80579,kyseliny,-1
80586,kytar,1
80587,kytaristou,1
80588,kytaristy,1
80589,kytarou,1
80590,kytaru,1
80591,kytary,1
80592,kytek,1
80593,kyticí,1
80594,kytičku,1
80595,kytičky,1
80596,kytku,1
80597,kytky,1
80600,kýty,1
80608,kýžené,1
80615,labutě,1
80616,labyrintem,-1
80617,labyrintu,-1
80623,laděné,1
80624,ladí,1
80629,lágrech,-1
80630,lágru,-1
80632,lahodné,1
80633,lahůdek,1
80634,lahůdku,1
80635,lahůdky,1
80639,lahviček,1
80640,lahvičku,1
80641,lahvičky,1
80646,laika,-1
80647,laiků,-1
80648,laiky,-1
80649,Láká,1
80650,lákadel,1
80651,lákadla,1
80652,lákadlem,1
80653,lákají,1
80654,lákal,1
80655,lákala,1
80656,lákalo,1
80657,lákaly,1
80658,lákavá,1
80659,lákavou,1
80662,laloků,-1
80663,laloky,-1
80664,lámal,-1
80665,lámala,-1
80666,lámali,-1
80667,lámanou,-1
80670,lámou,-1
80674,lampičku,1
80675,lampičky,1
80679,lámu,-1
80680,lamy,-1
80689,lanovkou,1
80690,lanovku,1
80691,lanovky,1
80692,lapal,-1
80693,lapala,-1
80695,larvy,-1
80697,lásek,1
80703,laskav,1
80704,laskavá,1
80706,laskaví,1
80707,laskavostí,1
80710,lásko,1
80712,Lásku,1
80740,lavičce,1
80741,laviček,1
80742,lavičkách,1
80743,lavičku,1
80744,lavičky,1
80745,lavinu,-1
80746,laviny,-1
80750,lázeňské,1
80751,lázeňského,1
80752,lázeňském,1
80753,lázeňských,1
80754,lázněmi,1
80762,lebce,-1
80763,lebek,-1
80764,lebkou,-1
80765,lebku,-1
80766,lebky,-1
80768,lécích,1
80769,leckoho,-1
80774,léčebně,1
80775,léčebného,1
80776,léčebnou,1
80777,léčebných,1
80778,léčí,1
80779,léčil,1
80780,léčila,1
80781,léčili,1
80782,léčiv,1
80784,léčivé,1
80785,léčivou,1
80786,léčivých,1
80787,léčky,-1
80801,ledová,-1
80805,ledového,-1
80806,ledovém,-1
80807,ledovou,-1
80808,ledových,-1
80809,ledovým,-1
80815,legend,1
80816,legendami,1
80817,legendárního,1
80818,legendárních,1
80819,legendárním,1
80820,legendě,1
80821,legendou,1
80822,legendu,1
80823,Legendy,1
80834,legitimitu,1
80836,lehátka,1
80838,lehčí,1
80840,Lehké,1
80841,lehkého,1
80842,lehkém,1
80873,lekl,-1
80874,lekla,-1
80875,leknutím,-1
80882,lemovaly,1
80883,lemovaná,1
80884,lemované,1
80885,lemovanou,1
80887,lemuje,1
80888,lemují,1
80904,lepšího,1
80905,lepších,1
80906,lepším,1
80907,lepšími,1
80913,lesíku,1
80914,leskem,1
80915,leskl,1
80917,lesklé,1
80918,lesklého,1
80919,lesklou,1
80920,lesklých,1
80921,lesklými,1
80922,leskne,1
80923,lesknou,1
80928,lesních,1
80929,lesním,1
80930,lesními,1
80985,letního,1
80986,letních,1
80987,letním,1
80988,letními,1
81006,letušky,1
81007,levačkou,1
81049,lhostejná,-1
81050,lhostejní,-1
81051,lhostejností,-1
81052,lhostejným,-1
81060,líbají,1
81061,líbal,1
81062,líbala,1
81063,líbali,1
81068,liberálního,1
81069,liberálních,1
81070,liberálním,1
81084,Líbí,1
81085,Líbil,1
81086,Líbila,1
81087,Líbilo,1
81088,líbily,1
81092,liboval,1
81099,libuje,1
81123,lidovou,1
81124,Lidových,1
81125,lidovým,1
81126,lidovými,1
81127,lídra,1
81128,lídrem,1
81129,lídrů,1
81130,lídry,1
81131,lídři,1
81137,lidskosti,1
81140,lidským,1
81141,lidskými,1
81143,lidstvu,1
81144,lidu,1
81159,likéru,1
81160,likvidací,-1
81161,likvidátora,-1
81163,likvidovali,-1
81164,likviduje,-1
81165,likvidují,-1
81172,límečkem,1
81174,limitů,-1
81176,limonádu,1
81177,limonády,1
81178,limuzíně,1
81179,limuzíny,1
81180,líná,1
81186,líní,-1
81212,lístečky,1
81223,lístkem,1
81224,lístků,1
81225,Lístky,1
81251,lítá,-1
81252,lítají,-1
81253,lítal,-1
81270,Litoval,-1
81275,lituje,-1
81277,lituju,-1
81286,loajalitu,1
81287,loajality,1
81288,lobbisty,-1
81289,loďce,1
81293,lodičky,1
81296,loďku,1
81297,loďky,1
81308,logická,1
81310,logického,1
81311,logickou,1
81312,logických,1
81313,logickým,1
81341,lokty,-1
81364,lopatek,-1
81365,lopatkami,-1
81366,lopatku,-1
81367,lopatky,-1
81380,louce,1
81381,loučí,-1
81382,loučil,-1
81383,loučila,-1
81384,loučili,-1
81394,loupeže,-1
81395,loupeží,-1
81396,loupežné,-1
81399,loutky,-1
81448,lůně,1
81449,lupiče,-1
81450,Lupiči,-1
81451,lupičů,-1
81462,luxusem,1
81463,luxusního,1
81464,luxusních,1
81465,luxusním,1
81466,luxusu,1
81473,lužních,1
81497,lžeš,-1
81506,lžou,-1
81507,lžu,-1
81523,mafií,-1
81528,magická,1
81529,Magické,1
81530,magického,1
81531,magickou,1
81532,magických,1
81533,magickým,1
81534,magií,1
81555,máje,1
81596,maličká,1
81597,maličké,1
81598,maličkého,1
81599,maličkostí,1
81600,maličkou,1
81602,maličkých,1
81604,malinká,1
81605,malinké,1
81629,mamce,1
81630,mámě,1
81632,mamince,1
81633,maminčina,1
81634,maminčiny,1
81635,maminek,1
81636,maminkám,1
81637,Maminko,1
81638,maminkou,1
81639,maminku,1
81640,Maminky,1
81641,mámou,1
81642,mámu,1
81671,manifestací,-1
81672,manipulací,-1
81673,manipuluje,-1
81740,marmeládou,1
81741,marmelády,1
81742,marném,-1
81743,márnici,-1
81745,marných,-1
81746,marodce,-1
81776,masivního,1
81777,masivních,1
81778,masivním,1
81832,Mateřská,1
81833,Mateřské,1
81834,mateřského,1
81835,mateřském,1
81836,mateřskou,1
81837,mateřských,1
81838,mateřským,1
81874,maximálního,1
81875,maximálních,1
81876,maximálním,1
81877,maximem,1
81878,maximu,1
81886,medailí,1
81887,medailové,1
81905,meditací,1
81907,medové,1
81908,medovinu,1
81909,medoviny,1
81910,medu,1
81916,medvídka,1
81939,mejdanu,1
81943,měkkého,1
81944,měkkém,1
81945,měkkou,1
81946,měkkých,1
81947,měkkým,1
81948,měkkými,1
81977,méněcennosti,-1
81992,menstruaci,-1
82008,mentalitě,-1
82018,meruněk,1
82019,meruňky,1
82050,městeček,1
82051,městečka,1
82052,městečkem,1
82053,městečku,1
82110,metu,1
82123,mezer,-1
82125,mezeru,-1
82126,mezery,-1
82186,miláčka,1
82187,miláčkem,1
82189,miláčky,1
82195,milého,1
82196,milejší,1
82197,milence,1
82198,milencem,1
82199,milenci,1
82200,milenců,1
82202,milenkou,1
82203,milenku,1
82204,milenky,1
82226,milosrdného,1
82227,milostí,1
82228,milostivá,1
82231,milostného,1
82232,milostném,1
82233,milostnou,1
82234,milostných,1
82235,milostným,1
82240,Miloval,1
82241,Milovala,1
82242,milovali,1
82243,milován,1
82245,milované,1
82246,milovaného,1
82247,milovanou,1
82248,milovaným,1
82249,Milovníci,1
82250,milovníka,1
82251,milovníků,1
82252,milovníkům,1
82253,milovníky,1
82254,Miluje,1
82255,milujeme,1
82256,miluješ,1
82257,milujete,1
82258,milují,1
82259,Miluju,1
82260,milých,1
82261,milým,1
82268,mimořádnou,1
82342,mírného,1
82343,mírnější,1
82345,mírnému,1
82346,mírní,1
82347,mírnou,1
82348,mírných,1
82349,mírným,1
82353,mírová,1
82355,mírového,1
82356,mírovou,1
82431,mizerná,-1
82436,mlád,1
82450,mládežnické,1
82451,mládežnických,1
82452,Mladíci,1
82453,mladičká,1
82454,mladíka,1
82455,mladíkem,1
82456,mladíkovi,1
82457,mladíků,1
82458,mladíky,1
82459,mládím,1
82478,mlátí,-1
82479,mlátil,-1
82482,Mlčela,-1
82483,mlčeli,-1
82484,mlčením,-1
82487,mlčí,-1
82500,mlh,-1
82501,mlhou,-1
82502,mlhu,-1
82503,mlhy,-1
82565,mocná,1
82566,mocného,1
82567,mocnější,1
82568,mocní,1
82569,mocností,1
82570,mocnostmi,1
82571,mocnou,1
82575,moct,1
82596,modernější,1
82597,moderního,1
82598,moderních,1
82599,moderním,1
82600,moderními,1
82601,modernímu,1
82604,modernizací,1
82613,modlitbách,1
82614,modlitbě,1
82615,modlitbou,1
82616,modlitbu,1
82617,modlitby,1
82619,módního,1
82620,módních,1
82621,módním,1
82622,módními,1
82623,módou,1
82625,modravé,1
82650,mohutná,1
82651,mohutného,1
82652,mohutnější,1
82653,mohutném,1
82654,mohutnou,1
82655,mohutných,1
82656,mohutným,1
82657,mohutnými,1
82695,monotónním,-1
82707,morálního,1
82708,morálních,1
82709,morálním,1
82765,motal,-1
82769,motivován,1
82770,motivované,1
82771,motivováni,1
82773,motivuje,1
82798,mottem,1
82800,motýlů,1
82801,motýly,1
82806,moudrá,1
82808,moudrého,1
82809,moudrostí,1
82810,moudrých,1
82811,moudřejší,1
82812,moudří,1
82813,mouchu,-1
82814,mouchy,-1
82831,mozky,1
82863,mravního,1
82864,mravních,1
82865,mravním,1
82866,mravnosti,1
82873,mrazivého,-1
82874,mrazivém,-1
82880,mrkla,1
82881,mrkne,1
82882,mrknul,1
82884,mrštil,-1
82885,mrtev,-1
82886,Mrtvá,-1
82887,Mrtvé,-1
82888,Mrtvého,-1
82889,mrtvej,-1
82890,mrtvém,-1
82891,mrtvému,-1
82893,mrtvici,-1
82894,mrtvol,-1
82895,mrtvole,-1
82896,mrtvolou,-1
82897,mrtvolu,-1
82898,mrtvoly,-1
82899,mrtvou,-1
82900,mrtvých,-1
82901,mrtvým,-1
82902,mrtvými,-1
82903,Mrzelo,-1
82904,Mrzí,-1
82912,mstí,-1
82913,msty,-1
82915,mučedníků,-1
82916,mučí,-1
82917,mučili,-1
82918,mudrci,1
82919,mudrců,1
82921,much,-1
82926,multimediálních,1
82928,mumlá,-1
82929,mumlal,-1
82930,mumlala,-1
82958,můstkem,1
82959,můstků,1
82960,můstky,1
82962,muškátového,1
82974,muzice,1
82975,muzikálu,1
82976,muzikály,1
82977,muzikanta,1
82978,Muzikanti,1
82979,muzikantů,1
82980,muzikanty,1
82981,muzikou,1
82982,muziku,1
82983,muziky,1
82985,můžem,1
82986,Můžeme,1
82987,Můžeš,1
82988,Můžete,1
82990,mužích,1
83021,mýlí,-1
83022,mýlil,-1
83023,mýlila,-1
83024,mýlili,-1
83025,mýlím,-1
83026,mýlíte,-1
83047,myslitelé,1
83048,myslitelné,1
83049,myslitelů,1
83056,mystické,1
83057,mystického,1
83058,mystickou,1
83061,myších,-1
83084,mzdě,1
83085,mzdou,1
83088,mzdu,1
83089,mzdy,1
83138,nablýskané,1
83145,náboženská,1
83146,náboženské,1
83147,náboženského,1
83148,náboženském,1
83149,náboženskou,1
83150,náboženských,1
83151,náboženským,1
83152,náboženskými,1
83153,náboženstvím,1
83171,nacionalismu,-1
83172,nacionalisté,-1
83173,nacionalistické,-1
83174,nacionalistů,-1
83175,nacionalisty,-1
83176,nacismu,-1
83177,Nacisté,-1
83178,nacistická,-1
83179,nacistické,-1
83180,nacistického,-1
83181,nacistickém,-1
83182,nacistickou,-1
83183,nacistických,-1
83184,nacistickým,-1
83185,nacistů,-1
83186,nacistům,-1
83187,nacisty,-1
83197,nadaná,1
83198,nadané,1
83199,nadaných,1
83200,nadává,-1
83201,nadávají,-1
83202,nadával,-1
83203,nadávala,-1
83204,nadávali,-1
83205,nadávkami,-1
83207,nadbytečné,-1
83208,nadčasové,1
83216,nadějemi,1
83218,nadějných,1
83224,Nádherná,1
83225,nádherného,1
83226,nádherném,1
83227,nádhernou,1
83228,nádherných,1
83229,nádherným,1
83230,nádhernými,1
83231,nádherou,1
83232,nádheru,1
83233,nádhery,1
83234,nádheře,1
83235,nadhledem,1
83236,nadhledu,1
83242,nadchl,1
83243,nadchla,1
83244,nadchlo,1
83250,nadměrným,-1
83260,nádobky,1
83263,nádorů,-1
83264,nádory,-1
83265,nadpřirozené,1
83280,nadsázkou,1
83281,nadsázky,1
83282,nadšen,1
83284,nadšence,1
83285,nadšenci,1
83286,nadšenců,1
83287,nadšeného,1
83289,nadšených,1
83290,nadšeným,1
83291,nadváhou,-1
83368,náhražky,-1
83369,náhrdelníky,1
83389,náchylné,-1
83390,náchylnější,-1
83391,nachytal,-1
83402,najedl,1
83403,najedli,1
83424,nákaze,-1
83425,nakazí,-1
83426,nakazil,-1
83427,nákazu,-1
83428,nákazy,-1
83429,nakažených,-1
83430,nakažlivé,-1
83442,nákladná,-1
83443,nákladnější,-1
83447,nákladnou,-1
83448,nákladných,-1
83452,nákladům,-1
83465,náklonnosti,-1
83466,nakopl,-1
83501,naléhá,-1
83505,naléhavěji,-1
83506,naléhavější,-1
83507,naléhavostí,-1
83508,naléhavou,-1
83509,naléhavých,-1
83510,naléhavým,-1
83514,naleštěné,1
83546,náležitou,1
83559,namáhal,-1
83560,namáhavá,-1
83561,námahou,-1
83592,namítl,-1
83593,namítla,-1
83609,Napadá,-1
83610,napadají,-1
83611,napadal,-1
83612,napadali,-1
83616,napaden,-1
83617,napadena,-1
83618,napadené,-1
83619,napadeného,-1
83620,napadených,-1
83621,napadl,-1
83622,napadla,-1
83623,napadli,-1
83624,Napadlo,-1
83628,nápadů,-1
83629,nápady,1
83630,napáchal,-1
83631,napáchala,-1
83633,napálil,-1
83641,napínavé,1
83652,napjatou,-1
83662,naplněn,1
83663,naplněná,1
83664,naplněné,1
83666,naplněnou,1
83667,naplněných,1
83673,naplnily,1
83675,naplňoval,1
83676,naplňovala,1
83677,naplňovalo,1
83678,naplňuje,1
83679,naplňují,1
83682,napodobeniny,-1
83698,napomenul,-1
83699,napomenula,-1
83709,napraví,1
83710,napravil,1
83721,napřímil,1
83722,napřímila,1
83738,narazí,-1
83739,Narazil,-1
83740,narazila,-1
83741,narazili,-1
83742,narazilo,-1
83743,narazily,-1
83758,narážku,-1
83759,narážky,-1
83761,narkomanů,-1
83764,náročné,1
83765,náročného,1
83771,náročným,1
83806,narozenin,1
83807,narozeninách,1
83808,narozeninám,1
83810,náruče,1
83818,narušen,-1
83819,narušena,-1
83820,narušené,-1
83821,naruší,-1
83822,narušil,-1
83823,narušila,-1
83824,narušilo,-1
83840,nařizuje,-1
83841,nářků,-1
83842,nářky,-1
83868,násilného,-1
83871,násilnou,-1
83872,násilných,-1
83873,násilným,-1
83912,naslouchá,1
83913,naslouchají,1
83914,naslouchal,1
83915,naslouchala,1
83916,naslouchali,1
83958,nastražené,-1
83959,nastražil,-1
84001,naštvala,-1
84002,naštvalo,-1
84003,naštvaná,-1
84005,naštve,-1
84028,nátlaku,-1
84037,naučené,1
84038,naučí,1
84039,Naučil,1
84040,Naučila,1
84041,naučili,1
84042,naučily,1
84047,naučná,1
84048,naučné,1
84053,návalu,-1
84054,návaly,-1
84074,navozuje,1
84080,návrháře,1
84081,návrháři,1
84082,návrhářů,1
84084,Navrhl,1
84085,Navrhla,1
84086,navrhli,1
84087,navrhlo,1
84088,navrhne,1
84089,navrhoval,1
84090,navrhovala,1
84091,navrhovali,1
84092,navrhovaná,1
84093,navrhované,1
84094,navrhovaných,1
84096,Navrhuje,1
84097,navrhují,1
84098,návrhům,1
84102,navržená,1
84105,navržených,1
84136,návykové,-1
84187,neadekvátní,-1
84196,nebaví,-1
84197,nebavil,-1
84198,nebavili,-1
84199,nebavilo,-1
84206,nebes,1
84207,nebesích,1
84208,nebeská,1
84209,nebeské,1
84210,nebeského,1
84211,nebeskou,1
84212,nebeských,1
84213,nebesům,1
84214,nebesy,1
84215,nebezpečím,-1
84216,nebezpečná,-1
84218,nebezpečného,-1
84219,nebezpečnější,-1
84220,nebezpečném,-1
84221,nebezpeční,-1
84222,nebezpečnosti,-1
84223,nebezpečnou,-1
84225,nebezpečných,-1
84226,nebezpečným,-1
84227,nebezpečnými,-1
84228,nebi,1
84229,neblahé,-1
84231,Neblázni,-1
84232,nebohé,-1
84233,Neboj,1
84234,nebojí,1
84235,Nebojím,1
84236,Nebojíte,1
84237,Nebojte,1
84238,nebolelo,1
84239,nebožtíka,-1
84244,nebrání,1
84245,nebránil,1
84246,nebránila,1
84247,nebránilo,1
84286,nečekají,1
84287,Nečekal,1
84288,Nečekala,1
84295,nečekaných,-1
84304,nečinně,-1
84306,nečisté,-1
84307,nečistot,-1
84308,nečistoty,-1
84325,nedaří,-1
84326,Nedařilo,-1
84346,nedbá,-1
84347,nedbalosti,-1
84369,Nedílnou,1
84385,nedodržel,-1
84386,nedodržují,-1
84389,nedohodnou,-1
84390,nedohrál,-1
84393,nedojde,-1
84394,nedojel,-1
84395,Nedokázal,-1
84396,Nedokázala,-1
84397,Nedokázali,-1
84398,nedokázalo,-1
84399,nedokázaly,-1
84401,Nedokáže,-1
84402,nedokážeme,-1
84403,nedokážeš,-1
84404,nedokážete,-1
84405,nedokáží,-1
84406,nedokážou,-1
84409,nedokonalosti,-1
84410,nedokončené,-1
84411,nedokončil,-1
84412,nedokončila,-1
84413,nedopadlo,-1
84415,nedopatřením,-1
84416,nedoporučuje,-1
84417,nedoporučují,-1
84421,nedorazil,-1
84422,nedorazila,-1
84423,nedosáhl,-1
84424,nedosáhla,-1
84425,nedosáhli,-1
84426,nedosáhne,-1
84427,nedosáhnou,-1
84428,nedosahuje,-1
84429,nedosahují,-1
84431,Nedostal,-1
84432,nedostala,-1
84433,nedostali,-1
84434,nedostalo,-1
84435,nedostaly,-1
84436,nedostane,-1
84437,nedostaneme,-1
84438,nedostaneš,-1
84439,nedostanete,-1
84440,nedostanou,-1
84441,nedostanu,-1
84445,nedostatečnou,-1
84447,nedostatečným,-1
84449,nedostatků,-1
84451,nedostává,-1
84452,nedostávají,-1
84453,nedostávali,-1
84454,nedostávalo,-1
84455,nedostaví,-1
84456,nedostavil,-1
84457,nedostupná,-1
84458,nedostupné,-1
84459,nedošel,-1
84460,Nedošlo,-1
84461,nedotčená,1
84462,nedotčené,1
84468,nedovede,-1
84469,Nedovedl,-1
84470,nedovedla,-1
84471,nedovedli,-1
84472,nedovedou,-1
84473,Nedovedu,-1
84476,nedovoleného,-1
84477,nedovolí,-1
84478,nedovolil,-1
84479,nedovolila,-1
84480,nedovolili,-1
84481,nedovolím,-1
84482,nedovoluje,-1
84483,nedovolují,-1
84490,nedožil,-1
84496,nedůvěrou,-1
84498,nedůvěry,-1
84502,nedůvěřoval,-1
84505,neetické,-1
84514,neformálně,1
84516,neformálních,1
84517,nefungoval,-1
84518,nefungovala,-1
84519,nefungovalo,-1
84520,nefunguje,-1
84521,nefungují,-1
84523,negaci,-1
84524,negativa,-1
84525,negativního,-1
84526,negativních,-1
84527,negativním,-1
84528,negativními,-1
84534,nehlučně,1
84540,nehod,-1
84541,nehodách,-1
84543,nehodě,-1
84544,nehodí,-1
84545,nehodil,-1
84546,nehodila,-1
84547,nehodilo,-1
84548,nehodlá,-1
84552,Nehodlám,-1
84553,nehodou,-1
84554,Nehodu,-1
84555,nehody,-1
84557,něhou,1
84566,nehrálo,-1
84567,nehrály,-1
84568,nehrnou,-1
84574,něhu,1
84575,něhy,1
172996,baculatá,-1
84590,Nechápal,-1
84591,Nechápala,-1
84592,nechápali,-1
84593,nechápavě,-1
84594,nechápe,-1
84595,nechápeš,-1
84596,nechápete,-1
84597,nechápou,-1
84598,Nechápu,-1
84609,Nechceme,-1
84610,Nechceš,-1
84611,Nechcete,-1
84612,Nechci,-1
84613,Nechme,-1
84624,nechrání,-1
84626,nechtěj,-1
84627,Nechtějí,-1
84629,Nechtěla,-1
84630,Nechtěli,-1
84631,Nechtělo,-1
84632,nechtěly,-1
84633,nechtěně,-1
84635,nechutná,-1
84657,nejaktivnější,1
84662,nejasná,-1
84664,nejasného,-1
84666,nejasnou,-1
84668,nejasných,-1
84669,nejatraktivnější,1
84670,nejbezpečnější,1
84674,Nejbližší,1
84675,nejbližšího,1
84676,nejbližších,1
84677,nejbližším,1
